,x,y,target,Kmeans,GMM
9459,-29.48034477,-39.89188004,0,1,0
9460,-24.29554749,-15.61146736,0,1,0
9461,63.98129654,3.041889429,1,1,1
9462,-1.496443987,61.07579803,1,1,1
9463,-22.19537163,-80.52829742,1,1,1
9464,-3.214999914,-75.16252899,0,0,1
9465,30.65231323,13.43189716,1,0,1
9466,-25.87119675,63.1464386,0,0,0
9467,38.85778809,38.45977402,1,1,1
9468,-72.29872894,-36.51355362,1,1,1
9469,4.040740967,-27.29532814,0,0,1
9470,1.978484154,-1.354618549,1,0,0
9471,70.30857849,21.40266037,0,1,1
9472,-23.82386017,-54.233078,1,1,1
9473,40.30799866,-26.24817848,1,1,1
9474,9.742113113,-22.36951447,0,1,1
9475,47.44755554,-43.89440918,0,1,1
9476,-39.98855972,-63.41069031,1,0,1
9477,57.32110596,-25.44292259,0,1,0
9478,30.77093124,-30.85366821,0,0,1
9479,-61.92169571,0.657480419,1,0,1
9480,46.08388138,49.1592598,1,1,1
9481,19.45214081,-50.33272934,0,0,0
9482,48.19072723,47.71123886,1,1,1
9483,-40.36167908,58.64088058,1,0,1
9484,-58.15206909,-17.3391037,0,0,0
9485,-35.1455307,16.74760056,1,0,1
9486,-33.88373947,-32.33454132,1,1,1
9487,74.56759644,14.91130733,1,1,1
9488,36.00048065,-8.455594063,1,1,1
9489,-6.824855328,32.56790924,0,0,1
9490,-22.68828583,30.03822517,1,0,0
9491,-51.48747253,-46.19120407,1,0,1
9492,-83.06291962,15.38894176,1,1,0
9493,-16.36671448,49.56468964,0,0,1
9494,-37.88772202,21.50188637,0,0,1
9495,-69.49511719,-35.88471222,0,1,1
9496,22.45842361,66.78605652,1,1,1
9497,4.369330883,-36.33390045,1,0,1
9498,-44.9394989,-67.41298676,1,0,1
9499,60.72610092,48.37701035,0,1,1
9500,-3.850009918,38.4108963,1,1,1
9501,-45.42314529,-33.81355667,1,0,1
9502,-27.43004608,-79.06954193,1,1,1
9503,66.0942688,-16.05297089,0,1,1
9504,-71.94732666,-23.41220665,0,1,0
9505,0.411845595,22.83435631,0,1,1
9506,44.06880951,-6.561396122,1,1,1
9507,61.02192307,0.389007002,1,0,1
9508,63.53174973,3.765864134,1,1,1
9509,26.53757668,-46.19765091,1,0,1
9510,56.40753937,-62.39661789,0,1,1
9511,45.1662178,-72.6245575,0,1,0
9512,-6.161623955,3.908138752,1,0,1
9513,46.1008606,-33.03957748,0,1,0
9514,31.22346878,14.27138901,0,0,1
9515,51.84293365,-17.89410019,1,1,1
9516,-50.90331268,32.24307632,0,0,1
9517,56.17630768,-3.572874069,1,0,1
9518,-10.59684753,61.30582809,1,0,1
9519,66.12397766,-28.3991909,0,1,1
9520,82.52738953,18.53275681,1,1,1
9521,-3.54537797,48.60439682,1,0,1
9522,-48.21550751,-3.964356661,1,0,0
9523,-10.95396805,-55.0790596,1,0,1
9524,-16.45404625,50.62084579,1,0,1
9525,-0.744913578,-62.80849075,0,0,1
9526,-67.41056061,-50.90469742,1,1,1
9527,-18.10070229,-24.14605904,1,0,1
9528,33.60443115,6.0077672,1,1,1
9529,-33.57142258,-28.26768112,0,1,0
9530,-55.76726913,38.58782578,0,1,1
9531,-49.98970032,62.04444504,1,1,1
9532,73.49009705,-30.94867897,1,1,1
9533,74.76235199,39.69179535,1,1,1
9534,67.08020782,12.71123886,0,0,1
9535,-39.9663887,29.45965195,0,0,0
9536,30.35147858,72.33294678,0,0,1
9537,-55.9368515,12.03642178,0,0,1
9538,13.06463242,-23.94103813,1,0,1
9539,7.741666794,37.39134216,1,1,1
9540,-2.223191738,33.19971848,1,0,1
9541,28.79607201,28.22901726,0,0,1
9542,49.49093246,-31.22045517,1,1,1
9543,27.57427216,-79.78046417,0,0,1
9544,-46.06133652,-17.54581451,1,0,0
9545,-79.11779022,-8.824032784,0,1,1
9546,53.95281601,-19.63420677,1,1,1
9547,5.646010876,-13.57722569,1,1,1
9548,-38.26462936,43.8516655,0,0,1
9549,-30.06633759,-48.78019333,1,0,1
9550,73.72505188,29.83890915,1,1,1
9551,-32.10628128,-15.87121964,1,0,1
9552,13.18407822,-51.64182663,1,0,1
9553,-34.78659058,4.471860409,1,0,1
9554,40.20823669,44.5718956,1,0,1
9555,74.64094543,2.291884184,1,1,1
9556,72.73720551,-8.362483025,0,1,1
9557,1.627710342,75.63370514,0,0,1
9558,-14.4224472,23.11483955,0,1,1
9559,-42.2301178,40.31076431,1,0,1
9560,-71.83921814,-12.57449436,0,1,0
9561,35.14373398,14.24566555,0,1,0
9562,8.912732124,9.486776352,1,0,1
9563,84.37155914,-14.86524677,1,1,1
9564,47.4429512,-56.34753418,1,1,1
9565,-39.50212479,58.63367462,1,0,0
9566,16.20497131,84.08162689,0,0,1
9567,-46.49452591,-13.50123119,1,0,1
9568,-1.869087219,33.36149597,1,0,1
9569,17.64134979,-42.41355133,0,0,0
9570,-11.57887554,-36.34761047,1,1,1
9571,-67.04706573,11.37482357,1,0,1
9572,21.45063591,-69.47602844,1,1,1
9573,-11.77408409,-0.051750641,0,1,0
9574,-22.866045,-25.27110291,0,1,0
9575,-72.17646027,-14.18658161,0,1,1
9576,72.971138,18.63314056,1,1,0
9577,-2.855336666,18.78788185,1,0,1
9578,46.65769577,-20.57310867,1,0,1
9579,-7.932245731,-20.15926552,1,1,1
9580,33.85831833,-51.62700653,0,0,1
9581,-21.19631958,7.819803238,0,1,1
9582,-41.87914658,5.421290874,1,0,1
9583,-5.606337547,-68.74372101,1,0,1
9584,-45.34330368,-28.57013321,1,0,0
9585,-22.33812904,-15.1971035,0,1,0
9586,-29.89545059,43.38019562,1,0,1
9587,59.14840317,11.62082005,1,1,1
9588,5.23394537,12.61960316,1,1,1
9589,17.41462708,-29.76162148,0,0,0
9590,42.50061798,-72.99852753,1,1,1
9591,-22.67084885,31.30436325,1,0,1
9592,-56.99496078,54.2648735,1,1,1
9593,-45.13453674,28.97521591,0,0,1
9594,49.81016922,-35.90430832,1,1,1
9595,1.721932173,6.624490738,1,0,1
9596,75.64167023,6.007949352,1,1,1
9597,20.65565681,51.58537292,0,0,1
9598,-26.65577698,38.42644119,0,0,1
9599,-32.80851746,52.40554428,1,0,1
9600,57.76251221,-17.78199768,0,1,1
9601,22.65098763,-60.99511719,1,0,1
9602,19.62999916,60.27846527,0,0,1
9603,53.54938126,42.62440109,1,1,1
9604,37.41005325,-33.83263779,1,0,1
9605,45.54679108,-27.82108879,0,0,1
9606,3.105324268,10.10935974,0,1,1
9607,-5.38308239,-63.4034462,1,0,1
9608,-47.28181839,9.432600975,1,0,1
9609,-37.90498352,-2.837157488,1,0,1
9610,-9.499093056,53.63426208,1,1,1
9611,-55.09873962,44.77447891,1,1,1
9612,-81.30227661,-14.78283882,1,1,1
9613,65.81056976,-50.33615112,0,1,0
9614,-49.42214203,27.65269279,0,0,1
9615,24.4293251,-80.97663116,1,0,1
9616,-51.98480225,19.89177513,0,0,1
9617,27.54037476,-5.879827499,0,1,1
9618,-30.37563705,69.03923798,0,0,0
9619,-37.3275528,35.20729446,0,0,1
9620,10.97613716,-59.65764236,1,0,1
9621,-40.30671692,27.60077477,1,0,1
9622,-46.4872818,-14.04491806,0,0,1
9623,1.805939198,-14.6707077,1,1,1
9624,36.51882935,-14.37945938,1,0,1
9625,-17.01683807,-51.57441711,1,1,1
9626,42.15385056,14.32912731,1,1,1
9627,84.21229553,4.345285892,1,1,0
9628,74.79949188,39.6380806,1,1,1
9629,-21.32167625,22.77027512,0,0,0
9630,-60.47592163,-53.61437988,0,1,1
9631,1.019361258,29.06062889,0,0,1
9632,8.248902321,45.05187607,1,1,0
9633,39.32370377,-39.80995178,0,1,0
9634,-8.859365463,-51.06690216,1,0,1
9635,-24.13698959,-56.89495087,1,1,1
9636,-2.869071007,68.13730621,1,1,0
9637,-71.02265167,-46.60375214,1,1,1
9638,-5.072052002,81.36546326,0,0,1
9639,38.54111099,-33.16777802,1,0,1
9640,-77.49438477,25.734972,1,0,1
9641,46.05210114,8.166506767,0,1,0
9642,-5.783648968,-83.58719635,1,1,1
9643,50.61855316,35.58433151,0,1,1
9644,5.614547253,-18.13033485,1,1,1
9645,41.61348724,13.61787987,1,1,1
9646,29.28356934,-39.95965195,1,1,1
9647,58.81734085,-1.661066651,1,0,1
9648,-66.977005,-51.27257538,1,1,1
9649,-1.025204897,-43.61939621,0,1,1
9650,76.31219482,-27.34666824,1,1,1
9651,17.12177658,28.67276001,1,0,1
9652,-40.89084625,-7.112567902,1,0,1
9653,61.97309875,59.34286118,0,1,0
9654,-2.822498798,41.83259201,0,1,0
9655,-24.23007202,-57.81897354,0,1,1
9656,-74.69306946,-35.80046082,1,1,1
9657,37.87073517,32.94922638,0,1,0
9658,46.96986008,-11.68734264,0,0,0
9659,-21.48903847,-70.79182434,1,1,1
9660,33.89463043,-54.56220245,1,0,1
9661,-53.23348236,19.72660065,0,0,0
9662,2.929231167,-19.91167068,1,1,1
9663,75.81176758,31.71267128,1,1,1
9664,30.0924015,76.5993576,1,0,1
9665,-47.77373886,12.0723381,1,0,1
9666,-33.86180496,-33.10229492,1,1,1
9667,43.2864418,1.726309419,1,1,1
9668,-32.10612488,-66.94713593,0,1,1
9669,14.51215363,-71.82418823,1,0,1
9670,-9.498672485,-42.13929749,1,1,1
9671,38.27240372,-67.31026459,1,1,1
9672,-20.45958519,-71.61154175,0,1,0
9673,-21.38707161,-6.255390167,1,0,1
9674,17.50696754,-52.48979187,1,0,1
9675,46.38560104,9.016714096,1,1,1
9676,-41.99619675,-47.2473793,1,0,1
9677,-0.631385565,60.92266846,0,1,0
9678,69.08473206,45.09533691,1,1,1
9679,16.18988419,54.67028809,0,1,0
9680,59.89042664,-32.02396393,1,1,0
9681,-52.85600281,-19.67551422,0,0,1
9682,36.42635727,-7.905762672,1,1,1
9683,-42.48751831,-39.01450729,1,0,1
9684,6.850816727,23.28193092,0,1,1
9685,-10.14640903,-15.6697731,0,0,1
9686,51.66640091,-15.68209839,0,1,0
9687,-35.02083588,-11.48286915,0,0,1
9688,12.29210472,3.959439993,1,0,1
9689,-8.756773949,24.06809998,1,0,1
9690,3.183143377,18.5087204,1,0,0
9691,56.57603455,64.93424988,1,1,1
9692,11.57391834,13.6744442,0,0,1
9693,37.68576813,-6.427544594,0,1,1
9694,17.0650444,-31.89665031,1,0,1
9695,61.80067062,27.74403572,0,1,1
9696,7.956058979,41.8283577,1,1,1
9697,17.17980766,28.66663933,1,0,1
9698,54.28012085,52.09960938,1,1,1
9699,14.02332115,16.9664917,1,0,0
9700,26.70703888,0.384488404,1,1,1
9701,-3.381582022,-8.427511215,0,1,1
9702,52.53885269,16.79271698,0,1,1
9703,-44.02010727,-50.32497025,0,0,1
9704,27.4670105,4.696425915,1,1,1
9705,40.06272507,-3.969227314,0,1,0
9706,54.86899185,51.63628387,0,1,1
9707,1.065446734,-59.9092865,0,0,0
9708,12.83823681,-13.82495117,0,1,1
9709,10.12576866,19.77812767,1,1,1
9710,-17.77630806,34.27616882,0,0,1
9711,-22.74320984,29.4111042,0,0,1
9712,-3.364186049,-65.77862549,1,0,1
9713,36.45899963,-24.90018463,0,0,0
9714,19.43599892,67.28049469,0,1,1
9715,24.71723175,-39.10410309,1,1,1
9716,36.59674835,-0.371755481,1,1,1
9717,71.76832581,-26.08294678,1,1,1
9718,68.07511902,8.193587303,0,0,0
9719,-76.25138092,0.555729091,1,1,1
9720,45.14845276,-5.503412724,0,1,1
9721,1.433692217,-59.38425446,1,0,1
9722,60.01410675,10.94681644,1,1,1
9723,21.63414383,-55.27993011,1,0,1
9724,2.839081526,24.19487,1,1,1
9725,9.411430359,20.57468796,0,1,1
9726,-3.269714117,25.57248497,1,0,1
9727,-21.10143852,2.101115942,0,0,1
9728,-75.33571625,10.17805481,1,1,0
9729,68.14909363,22.8092556,0,1,1
9730,-61.39603424,47.97615814,1,1,1
9731,-55.25843811,-23.16228104,1,0,1
9732,22.86040878,-9.222398758,0,0,1
9733,46.60115051,48.85677719,0,1,0
9734,-3.038506508,20.23120308,1,0,1
9735,29.05815315,-66.2326355,1,0,1
9736,19.30142021,22.3326416,0,0,0
9737,54.11427689,-64.16584778,1,1,1
9738,-49.21843338,19.7005043,1,0,1
9739,1.891753793,29.25748253,1,0,1
9740,19.42202187,-18.19831657,1,0,1
9741,-48.57417297,-56.48800659,0,1,1
9742,-36.52827072,1.098870397,0,0,1
9743,21.48005104,34.04502869,1,0,1
9744,-14.05722237,-81.78869629,0,1,0
9745,59.00472641,35.234375,0,1,1
9746,37.80241394,-6.300276756,0,1,0
9747,-76.83506775,22.98110962,0,0,1
9748,19.15716743,22.06663513,0,0,0
9749,67.97773743,-48.90869522,0,1,1
9750,-47.26137161,-43.7951088,0,0,1
9751,74.16320038,-32.42264175,1,1,1
9752,-53.85959244,32.1674881,1,0,1
9753,29.64476776,25.14859581,1,0,1
9754,36.52518463,54.2592659,0,1,0
9755,-46.09790421,-10.34941292,1,0,1
9756,38.96921921,-14.51837826,0,0,1
9757,58.97329712,21.09511757,0,0,1
9758,53.9356041,52.38047409,0,1,1
9759,-40.01461411,-16.71400452,0,1,0
9760,-23.59580803,-47.31351852,1,1,1
9761,42.25518799,-72.96595764,0,1,0
9762,28.40677643,-18.03910446,1,1,1
9763,-35.09234238,1.615514874,1,0,1
9764,31.43431473,-18.59698677,1,1,1
9765,-24.21115112,-60.48445129,1,1,1
9766,7.805173397,-52.28942108,1,1,1
9767,-4.309111118,-74.56700134,1,0,1
9768,-2.307708263,-42.26733017,1,1,1
9769,30.24202919,51.07365799,1,0,1
9770,-37.85445404,45.86325455,1,0,1
9771,28.53359604,46.02900314,1,0,1
9772,5.762163162,-40.89629745,0,1,1
9773,-52.60308075,-19.39183998,0,0,1
9774,-48.41292191,19.52586365,1,0,0
9775,39.2440033,-54.42861176,1,1,1
9776,72.28541565,19.5803566,1,1,1
9777,75.35416412,-38.00475693,0,1,0
9778,25.54667282,14.92087173,0,0,1
9779,-56.18942261,-36.36237335,1,0,1
9780,-39.6247406,-45.81487274,1,0,1
9781,-35.34763336,40.11531067,0,0,0
9782,7.955450058,62.5684967,0,0,1
9783,4.014122963,73.01153564,1,0,1
9784,55.28070068,-19.5106144,1,1,1
9785,51.20543289,-36.27403641,0,1,0
9786,-18.53962517,-17.66888237,1,1,1
9787,40.64837265,11.0931673,0,1,0
9788,-58.45058823,-17.984478,1,0,0
9789,16.39462852,68.01475525,1,1,1
9790,78.03240967,-26.32457733,1,1,1
9791,-39.17309952,-28.70339966,1,0,1
9792,-28.07699585,-29.81787872,1,1,0
9793,17.71043015,84.01741791,1,0,0
9794,1.949373126,-24.68901634,0,1,1
9795,-21.76558495,65.60507965,0,0,0
9796,15.09525967,-4.80930233,0,0,0
9797,65.90411377,28.44666481,0,1,1
9798,7.097912788,15.62362862,1,1,1
9799,24.01327133,6.936944962,1,0,1
9800,-18.24921989,76.51778412,0,1,1
9801,7.808558464,-12.97661877,1,1,1
9802,11.01697826,-63.3488884,1,0,1
9803,-28.21615219,-2.471451044,0,1,1
9804,15.39376068,-57.2593956,1,0,1
9805,-43.90795517,-49.7602005,1,0,1
9806,27.76351547,-5.810495853,0,1,0
9807,-1.206477404,54.69600296,0,1,0
9808,-55.70028687,-14.77916908,0,0,1
9809,5.644905567,-27.22265053,1,0,1
9810,-45.68185425,43.25403976,1,0,1
9811,37.85683823,33.01606369,0,1,1
9812,38.1430397,72.21217346,1,1,1
9813,-50.63761139,4.068348885,1,1,1
9814,58.09586334,63.93127823,1,1,1
9815,-17.9690361,35.08044815,1,0,1
9816,26.87096405,-80.21709442,1,0,1
9817,-26.67382622,27.78773308,1,0,1
9818,-18.16176796,64.36089325,1,0,1
9819,-12.86917591,-46.20859528,0,1,1
9820,-10.56730556,59.1561203,0,0,1
9821,-17.10862923,75.28559113,1,1,1
9822,-85.84857941,2.771213055,0,1,1
9823,18.31326485,75.38265991,0,1,0
9824,-52.12488174,24.18689346,0,0,1
9825,-30.63153648,-48.53265381,1,0,1
9826,-74.44432068,40.33983231,1,1,1
9827,17.01004028,75.46922302,1,1,1
9828,23.41746712,44.25713348,0,1,1
9829,-31.99469376,-23.33563423,1,1,1
9830,-55.93843079,-53.57325363,1,1,1
9831,16.6212635,61.15312958,1,0,1
9832,-9.738980293,53.30926514,0,1,1
9833,-68.13118744,54.43107986,0,1,0
9834,25.89904976,-45.71562195,0,0,0
9835,14.40780735,69.00140381,0,1,1
9836,-16.27851105,53.11619949,0,0,0
9837,20.77732468,-28.40033531,1,0,1
9838,-6.071205139,-70.28993225,1,0,1
9839,3.996945381,-50.5678978,0,1,1
9840,28.00211334,-10.32660103,1,0,1
9841,1.81437695,40.49941254,1,1,1
9842,9.651707649,-22.3737278,1,1,1
9843,48.89831543,-43.75113297,1,1,1
9844,34.1693573,-20.57687759,1,1,1
9845,74.38160706,-15.03383255,0,1,1
9846,-57.32247925,-30.38017654,1,0,1
9847,-59.85101318,-3.159219503,1,0,1
9848,-9.458283424,-5.925487518,1,1,1
9849,-76.20016479,-34.78678131,1,1,1
9850,5.361163616,-8.778708458,0,1,1
9851,-36.87490845,-52.19932175,1,0,1
9852,-50.87560272,60.3133316,0,1,0
9853,38.50013733,6.510066032,1,1,1
9854,65.16458893,36.10499191,0,1,0
9855,-76.77249146,-3.168993711,1,1,1
9856,-17.02021027,-17.50944519,0,1,0
9857,4.532335281,58.43344116,0,0,0
9858,57.47998047,-43.01735687,1,1,1
9859,-9.621689796,10.18052101,0,0,1
9860,-17.06385422,62.31396866,1,0,1
9861,4.381382465,2.306250334,0,0,1
9862,-24.49638176,-14.9307518,0,1,1
9863,1.806986809,-30.56660271,1,1,1
9864,-18.84768867,-42.0173645,1,1,1
9865,-51.10487747,4.546767235,1,1,1
9866,-42.50325775,16.63917542,1,0,1
9867,6.288856983,-8.61276722,1,1,1
9868,-26.50150108,62.44100571,1,0,0
9869,75.39874268,-36.13066101,0,1,0
9870,-0.389582604,60.87681198,1,1,1
9871,2.934390068,-2.700987816,0,0,0
9872,58.49569321,-1.924344301,1,0,1
9873,-30.87900352,22.34444046,0,0,1
9874,-41.42733002,-12.88161469,1,0,1
9875,46.77911758,9.920718193,1,1,1
9876,52.26915359,-52.42420578,1,1,1
9877,-17.4649353,-10.57094669,1,0,1
9878,-36.67983246,-22.84543419,1,0,1
9879,32.72700882,-19.46219444,1,1,1
9880,-23.18917847,-47.47465897,1,1,1
9881,52.2136116,16.54150009,1,1,1
9882,36.73527908,17.71943855,1,1,1
9883,-32.04696655,12.10475063,1,0,1
9884,7.197768211,-83.2421875,1,1,1
9885,-0.797277749,-34.69519424,0,0,0
9886,-2.725365162,26.71146965,0,0,1
9887,-47.71567917,-44.26651382,0,0,1
9888,52.66757202,-11.24697876,1,1,1
9889,-1.86927402,79.15878296,0,0,1
9890,-31.98604202,-57.13166046,0,0,0
9891,-45.75778961,-18.99552727,0,0,0
9892,38.54680634,71.85659027,1,1,1
9893,11.15464592,41.81541443,1,1,1
9894,31.04452896,63.91728973,1,1,1
9895,48.11739731,-34.8784523,1,1,1
9896,26.65161133,-1.399586201,1,1,1
9897,7.862844944,16.69104004,1,1,1
9898,4.966349125,20.48797798,1,0,1
9899,-28.05357933,57.91920471,1,0,1
9900,-4.51957798,81.10211945,1,0,1
9901,-11.28469467,-57.77923203,0,0,1
9902,-33.0149231,41.32188797,1,0,1
9903,26.30921364,-33.73995209,1,1,1
9904,84.49784851,7.311443806,0,1,0
9905,54.26420975,-35.82295227,0,1,1
9906,32.23711014,-33.19523239,1,0,1
9907,22.03586006,-67.85421753,1,1,1
9908,-48.94412613,63.8000679,1,1,1
9909,15.92915154,54.80814362,1,1,1
9910,-16.32146454,49.27462387,0,0,1
9911,-63.4681778,57.2558403,1,1,1
9912,-2.943351746,-54.86481857,1,0,1
9913,32.3419075,36.02289963,1,1,1
9914,-23.71174622,-65.0140686,0,1,1
9915,2.571748734,5.455358505,0,0,0
9916,-45.68737793,-28.77942848,1,0,1
9917,52.80851364,53.38425064,1,1,1
9918,-72.94721222,29.98757172,0,0,1
9919,61.73421478,-40.99442291,1,1,1
9920,-68.01372528,-34.46954727,1,1,1
9921,53.42995834,22.68477058,1,0,1
9922,-15.75504684,-16.55956459,0,1,1
9923,-26.51959229,1.342321277,0,1,1
9924,5.813515663,70.41548157,1,0,1
9925,1.284374237,23.38992882,1,1,0
9926,40.91767502,-2.994599342,1,1,1
9927,13.32022762,70.27681732,1,1,1
9928,-56.01409531,16.84757614,0,0,1
9929,6.548912525,-66.12162781,1,0,0
9930,7.720480442,38.689785,0,1,1
9931,35.432621,21.99116135,0,0,1
9932,3.882992744,-42.29330826,0,1,0
9933,-38.14746094,-45.02226639,1,0,1
9934,50.09027481,23.10311317,1,0,1
9935,34.69133377,59.19534683,1,1,1
9936,-53.2325325,-20.13022995,0,0,1
9937,-11.45204353,-60.66092682,1,0,1
9938,-10.55854797,59.42305756,0,0,0
9939,38.8560257,-39.86977386,1,1,0
9940,-72.37165833,-15.32640743,1,1,1
9941,63.88479614,55.14806366,1,1,0
9942,12.23503494,41.37956238,1,1,1
9943,-57.3445282,-53.55898666,0,1,1
9944,-59.11470032,-3.73942852,1,0,1
9945,-68.65625763,7.169648647,1,0,1
9946,20.21435928,83.71570587,0,0,0
9947,-40.7602272,-64.27440643,1,0,1
9948,69.73784637,29.0239315,1,1,1
9949,-28.01996422,57.41112518,1,0,1
9950,-64.89294434,13.74303722,0,0,1
9951,40.41108704,9.865948677,1,1,1
9952,-19.94807053,-5.293838501,1,0,0
9953,-14.59972382,43.30025482,0,0,1
9954,-29.25561905,-53.67617798,0,0,0
9955,-62.2708168,-38.83227921,1,0,1
9956,-33.80670547,-30.07648849,1,1,1
9957,-22.90783691,-21.41321373,1,1,1
9958,-27.54751587,55.40680313,0,0,1
9959,-44.09567642,69.49056244,1,1,1
9960,-43.71941757,-5.717215538,0,0,0
9961,60.15007019,-31.86203194,0,1,0
9962,-13.73443317,25.69757652,1,1,1
9963,-24.85429573,-38.53001785,0,1,1
9964,55.75257492,0.959395528,0,1,1
9965,30.05462456,49.34349442,0,0,1
9966,71.80319977,20.13581848,1,1,1
9967,-65.06442261,-21.81908607,1,0,1
9968,-10.33694077,51.08617401,0,1,1
9969,26.8202877,3.145275354,0,1,1
9970,45.92318726,-27.12382889,1,0,1
9971,29.36875916,-10.66801739,0,0,1
9972,24.18932533,82.618927,1,0,1
9973,-7.968417645,-33.52313232,1,1,1
9974,-74.30617523,46.71763229,1,1,1
9975,29.30248451,78.43312073,1,0,0
9976,21.63771248,-55.74483871,0,0,1
9977,56.967659,-18.55616188,0,1,0
9978,-17.3564167,75.55335999,0,1,1
9979,5.171246052,-35.52666092,1,0,1
9980,-36.76921844,9.042426109,0,0,1
9981,-55.81181335,38.06159973,0,1,0
9982,19.75800896,67.22317505,1,1,1
9983,56.33857727,-34.65396118,0,1,0
9984,25.63441658,36.13726425,0,0,1
9985,-51.84147263,-37.21695709,0,0,0
9986,-57.06761932,-60.74476242,1,0,1
9987,-3.921495199,-7.736195564,1,1,1
9988,-2.88539052,80.03333282,0,0,1
9989,-26.42201233,53.10753632,0,0,0
9990,50.9050827,-67.56806946,1,1,1
9991,-53.48126602,-37.38661575,1,0,1
9992,66.55020142,-13.60270309,1,1,1
9993,7.866777897,-22.38487625,0,1,1
9994,-18.19023132,-27.15382576,0,0,1
9995,32.06352997,63.07756805,1,1,1
9996,73.63519287,29.79284286,1,1,1
9997,5.31409359,71.23891449,0,0,1
9998,-16.42870331,51.71374512,1,0,0
9999,54.09543991,-43.6636467,1,1,1
10000,31.41810799,28.64021873,0,0,1
10001,16.8661747,39.65077591,0,1,1
10002,-6.441198349,-17.97078514,0,1,1
10003,-10.06901264,-10.0883112,0,1,1
10004,-15.61256504,-50.27310562,1,1,1
10005,57.53380585,31.35047722,0,1,0
10006,21.93302345,-14.31303978,1,1,1
10007,-26.27064514,62.70968246,1,0,1
10008,-17.30330276,-51.80532455,1,1,1
10009,45.69926453,35.45486069,1,0,1
10010,-24.04066086,80.02180481,1,1,1
10011,26.71098328,-0.638813019,1,1,1
10012,-34.05881882,-73.12032318,0,1,0
10013,-37.95389938,-2.636525631,1,0,1
10014,-5.019240856,-57.91618729,1,0,1
10015,-14.62999344,21.76656151,0,1,1
10016,1.139378071,39.4695282,0,1,1
10017,30.42990112,-75.69824219,1,0,1
10018,60.08974075,37.87319565,1,1,1
10019,2.02764082,65.24969482,1,1,0
10020,42.16796112,59.44661331,0,1,1
10021,-6.279979706,-3.137706757,1,1,1
10022,63.73867416,3.430467129,1,1,1
10023,13.43137264,70.07049561,1,1,1
10024,-81.75151062,-19.87732697,1,1,1
10025,84.35004425,11.17794609,1,1,1
10026,-65.39058685,-18.76685524,1,0,1
10027,66.32447052,28.52980423,1,1,1
10028,27.57624626,4.847322464,1,1,0
10029,-20.42955589,-10.08978271,1,0,1
10030,-11.17795563,-56.24311829,0,0,1
10031,-13.42613029,-31.7180748,1,0,1
10032,-28.09724045,15.68099213,1,0,1
10033,-37.56978607,-3.866585732,0,0,0
10034,-13.94410992,-71.54771423,1,1,1
10035,-34.5366745,64.85760498,1,0,1
10036,22.32464409,44.4960289,1,1,1
10037,31.55406189,-31.93077278,1,0,0
10038,22.57265091,-23.35723877,0,0,0
10039,12.80996132,-20.86099625,0,0,1
10040,-34.92558289,1.695965886,1,0,1
10041,58.6697464,-1.782838464,1,0,1
10042,-38.15960312,20.79650879,1,0,1
10043,17.05521393,2.081382513,1,0,1
10044,-15.88866615,3.824029684,1,0,1
10045,-8.112641335,14.6993494,1,0,1
10046,7.20250845,-13.11307621,1,1,1
10047,-68.84669495,-28.71564102,0,1,1
10048,37.02928925,-23.94955254,0,0,1
10049,-85.24687195,7.170937538,1,1,1
10050,-32.18219757,-67.06187439,0,1,1
10051,8.803937912,-45.35373688,1,1,1
10052,51.28420639,64.85332489,1,1,1
10053,22.07118416,1.090753675,0,1,0
10054,12.41321564,22.07020569,0,1,1
10055,60.1398468,-51.70539093,1,1,1
10056,-53.09174728,32.18132401,0,0,0
10057,2.524158239,-75.40467834,1,0,1
10058,13.17698765,-51.46846771,1,0,1
10059,75.20700836,12.22177124,1,1,1
10060,66.87689972,-49.71053314,0,1,1
10061,37.75028992,24.16086769,1,0,1
10062,-49.08053207,-56.16706085,0,1,1
10063,82.76655579,17.92801094,1,1,1
10064,-30.64841843,25.8862648,0,0,1
10065,-6.125621796,-71.15940857,1,0,1
10066,57.66756439,49.77372742,0,1,1
10067,13.68945599,16.65031815,1,0,0
10068,-28.95306206,-39.74264526,0,1,0
10069,71.43288422,-24.11327744,0,1,1
10070,-73.08324432,12.87998486,0,1,1
10071,43.42261887,-73.01892853,1,1,1
10072,-32.27648163,31.60291862,1,0,1
10073,21.34429741,3.776872873,1,1,1
10074,26.40226364,27.55186462,1,0,1
10075,-65.96503448,29.55103683,1,0,1
10076,76.60030365,34.92844009,1,1,1
10077,-41.91646194,3.849024057,1,0,0
10078,-17.55294609,-61.47275543,1,0,1
10079,34.22130966,-49.19853973,1,0,1
10080,-21.46537971,79.13317108,0,1,1
10081,24.32938194,58.99672699,0,0,1
10082,-42.90033722,-66.36388397,1,0,1
10083,23.33055496,-5.098757267,1,1,1
10084,-81.03929138,-25.23129654,1,1,1
10085,-41.32497025,-54.15963745,1,0,1
10086,13.1075325,16.02136612,1,0,1
10087,-47.97108459,-35.29113388,1,0,1
10088,-54.56193924,-22.06869888,0,0,0
10089,-16.21247101,53.54953766,0,0,1
10090,-5.350118637,-12.07666683,0,1,0
10091,0.020101916,77.28338623,1,0,1
10092,33.13939285,43.00804138,1,1,1
10093,43.76857376,-6.940986156,0,1,1
10094,-28.08750725,-31.04871178,1,1,1
